# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,
# 249 data points written for 8 variables.,,,,,,,,,,,,,,,,,,,,,,,,
# Simulation warnings:,,,,,,,,,,,,,,,,,,,,,,,,
#   Stage began to tumble under thrust.,,,,,,,,,,,,,,,,,,,,,,,,
#   Large angle of attack encountered (28.9).,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# Angle of attack (°),Pitch rate (°/s),CG location (cm),Mach number (?),Normal force coefficient (?),Pitch moment coefficient (?),Pitch damping coefficient (?),Speed of sound (m/s),,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
90,0,55.592,0.0051555,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
90,0,55.592,0.00509,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
87.6,0,55.589,0.0050288,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
84.276,0,55.585,0.0049837,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
80.474,0,55.581,0.0049617,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
76.657,0,55.576,0.0049616,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
73.277,0,55.572,0.0051035,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
70.093,0,55.567,0.0052622,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
# Event LIFTOFF occurred at t=0.08 seconds,,,,,,,,,,,,,,,,,,,,,,,,
67.107,0,55.563,0.0054359,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
64.316,0,55.558,0.0056234,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
61.714,0,55.554,0.0058232,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
58.986,0,55.549,0.0059805,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
56.411,0,55.545,0.0061503,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
53.987,0,55.54,0.006331,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
51.711,0,55.536,0.0065216,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
49.576,0,55.532,0.006721,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
47.898,0,55.527,0.0069715,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
46.345,0,55.523,0.0072267,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
44.906,0,55.518,0.0074859,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
43.57,0,55.514,0.0077485,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
42.33,0,55.509,0.0080141,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
40.914,0,55.505,0.0082495,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
39.583,0,55.501,0.0084885,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
38.331,0,55.496,0.0087309,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
37.152,0,55.492,0.0089762,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
36.041,0,55.487,0.009224,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
34.273,0,55.483,0.0093921,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
32.577,0,55.478,0.0095667,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
30.954,0,55.474,0.0097463,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
29.402,0,55.47,0.0099301,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
27.917,0,55.466,0.010118,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
27.325,0,55.461,0.010385,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
26.772,0,55.457,0.010649,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
26.255,0,55.453,0.010912,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
25.77,0,55.449,0.011171,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
25.315,0,55.445,0.011429,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
25.197,0,55.44,0.011713,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
25.092,0,55.436,0.011993,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
24.995,0,55.432,0.012273,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
24.901,0,55.428,0.012553,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
24.81,0,55.424,0.012833,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
24.257,0,55.42,0.013066,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
23.722,0,55.416,0.0133,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
23.204,0,55.411,0.013536,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
22.703,0,55.407,0.013774,NaN,NaN,NaN,340.39,,,,,,,,,,,,,,,,,
# Event LAUNCHROD occurred at t=0.45 seconds,,,,,,,,,airspeed,sinAOA,,CN nose cone,CN body tube,sigma CN*Cpx/L,,cacheDiameter,,mul,pitchdampingmoment,,,CN * Cmx/L,,CM
22.218,0,55.403,0.014013,3.0559,-5.7924,0,340.38,,4.76974494,0.378131639,,0.953383015,2.10261053,16.42748154,,0.070184211,,135.716607,0,,,22.29764304,,-5.870161508
21.282,-0.18456,55.398,0.014352,2.8445,-5.5078,-5.90E-05,340.38,,4.88513376,0.362958513,,0.907534676,1.937254932,15.17380157,,0.070184211,,135.716607,-5.90079E-05,,,20.75514436,,-5.581283775
19.966,-0.46051,55.391,0.014863,2.5582,-5.1131,-3.43E-04,340.38,,5.05906794,0.341462458,,0.843667152,1.71458384,13.48277988,,0.070184211,,135.716607,-0.000342551,,,18.66613123,,-5.1830088
19.028,-0.87974,55.379,0.015696,2.3616,-4.8321,-0.001121,340.38,,5.34260448,0.326030183,,0.798601549,1.563105951,12.33029433,,0.070184211,,135.716607,-0.001120961,,,17.23162205,,-4.900206754
18.787,-1.5688,55.363,0.016965,2.3122,-4.7548,-0.0030513,340.38,,5.7745467,0.322050899,,0.787087664,1.525182567,12.04145903,,0.070184211,,135.716607,-0.003051315,,,16.8711706,,-4.826660258
18.274,-2.3625,55.343,0.018119,2.2083,-4.5971,-0.0060668,340.38,,6.16734522,0.313561588,,0.762670138,1.44583426,11.43669103,,0.070184211,,135.716607,-0.006066453,,,16.11305512,,-4.670297632
17.582,-3.1973,55.324,0.019167,2.0717,-4.3886,-0.0099291,340.38,,6.52406346,0.302070422,,0.729935005,1.341804382,10.64285972,,0.070184211,,135.716607,-0.009929289,,,15.11634121,,-4.463552199
17.366,-4.1219,55.305,0.020192,2.0296,-4.3171,-0.014869,340.38,,6.87295296,0.298474482,,0.719765966,1.31004802,10.40030194,,0.070184211,,135.716607,-0.014869484,,,14.80915486,,-4.393983432
16.283,-5.0939,55.288,0.021064,1.8252,-4.0001,-0.020868,340.38,,7.16976432,0.280381917,,0.669142568,1.15603984,9.222259431,,0.070184211,,135.716607,-0.020867902,,,13.31773228,,-4.07460495
15.439,-6.0475,55.271,0.021903,1.6721,-3.7528,-0.027203,340.38,,7.45534314,0.266212295,,0.630125879,1.042147088,8.348995882,,0.070184211,,135.716607,-0.027202211,,,12.20062467,,-3.824426579
15.777,-7.0742,55.253,0.0228,1.7327,-3.836,-0.034352,340.37,,7.760436,0.271893966,,0.645704131,1.087106119,8.693947224,,0.070184211,,135.716607,-0.034353434,,,12.6427979,,-3.914497242
16.074,-8.2195,55.236,0.023634,1.7866,-3.9067,-0.043162,340.37,,8.04430458,0.276878637,,0.659444616,1.127331644,9.002321071,,0.070184211,,135.716607,-0.043161996,,,13.03608399,,-3.990600923
15.406,-9.43,55.218,0.024308,1.6663,-3.7066,-0.053706,340.37,,8.27371396,0.265657076,,0.62860833,1.037804565,8.31566068,,0.070184211,,135.716607,-0.05370443,,,12.15830446,,-3.788939352
14.813,-10.598,55.202,0.024933,1.5626,-3.5287,-0.064466,340.37,,8.48644521,0.255665117,,0.601443146,0.961204407,7.727122551,,0.070184211,,135.716607,-0.064473899,,,11.40164829,,-3.610051844
15.15,-11.846,55.186,0.025589,1.6212,-3.6059,-0.076471,340.37,,8.70972793,0.261346943,,0.616856591,1.004402188,8.059145181,,0.070184211,,135.716607,-0.076475444,,,11.82922835,,-3.693607722
15.242,-13.165,55.171,0.026162,1.6373,-3.6144,-0.090365,340.37,,8.90475994,0.262896502,,0.621075625,1.016347952,8.150904676,,0.070184211,,135.716607,-0.090361831,,,11.94670341,,-3.705436905
15.456,-14.545,55.156,0.026686,1.6752,-3.6544,-0.10602,340.37,,9.08311382,0.266498282,,0.630907885,1.044387413,8.366192463,,0.070184211,,135.716607,-0.106009715,,,12.22324409,,-3.751041917
15.503,-16.002,55.141,0.027135,1.6836,-3.6455,-0.12411,340.36,,9.2356686,0.267288831,,0.633070739,1.050592812,8.413820476,,0.070184211,,135.716607,-0.124107943,,,12.28453543,,-3.746607014
15.414,-17.467,55.126,0.027516,1.6678,-3.5979,-0.14381,340.36,,,,,,,,,,,,,,,,,
15.206,-18.979,55.111,0.027834,1.631,-3.5159,-0.16592,340.36,,,,,,,,,,,,,,,,,
14.957,-20.435,55.098,0.02811,1.5876,-3.4225,-0.18859,340.36,,,,,,,,,,,,,,,,,
15.646,-21.964,55.085,0.028402,1.7092,-3.5833,-0.21342,340.36,,,,,,,,,,,,,,,,,
16.228,-23.593,55.073,0.028643,1.8149,-3.7118,-0.24214,340.35,,,,,,,,,,,,,,,,,
16.827,-25.293,55.06,0.02884,1.9267,-3.8424,-0.27451,340.35,,,,,,,,,,,,,,,,,
17.654,-27.098,55.047,0.029,2.0857,-4.0324,-0.3116,340.35,,,,,,,,,,,,,,,,,
18.249,-28.998,55.035,0.029104,2.2034,-4.1523,-0.3543,340.35,,,,,,,,,,,,,,,,,
18.631,-30.941,55.022,0.029158,2.2804,-4.2088,-0.40187,340.35,,,,,,,,,,,,,,,,,
18.947,-32.917,55.009,0.029172,2.3449,-4.2422,-0.4544,340.34,,,,,,,,,,,,,,,,,
19.583,-34.901,54.997,0.029152,2.4771,-4.3605,-0.51156,340.34,,,,,,,,,,,,,,,,,
20.79,-36.997,54.984,0.029089,2.736,-4.6346,-0.57737,340.34,,,,,,,,,,,,,,,,,
21.402,-39.186,54.973,0.028997,2.8714,-4.7323,-0.65183,340.34,,,,,,,,,,,,,,,,,
21.69,-41.348,54.962,0.028902,2.9358,-4.732,-0.73055,340.34,,,,,,,,,,,,,,,,,
21.96,-43.528,54.951,0.028805,2.9969,-4.7211,-0.81506,340.33,,,,,,,,,,,,,,,,,
22.011,-45.639,54.94,0.028723,3.0087,-4.6453,-0.90115,340.33,,,,,,,,,,,,,,,,,
22.587,-47.752,54.929,0.02861,3.1408,-4.7139,-0.99437,340.33,,,,,,,,,,,,,,,,,
23.05,-49.875,54.918,0.0285,3.2486,-4.7445,-1.0931,340.33,,,,,,,,,,,,,,,,,
23.596,-51.987,54.907,0.028378,3.3775,-4.7933,-1.1979,340.33,,,,,,,,,,,,,,,,,
24.207,-54.12,54.896,0.028242,3.524,-4.8524,-1.3108,340.33,,,,,,,,,,,,,,,,,
24.975,-56.243,54.885,0.028075,3.7115,-4.9496,-1.4325,340.32,,,,,,,,,,,,,,,,,
25.592,-58.409,54.874,0.027918,3.8648,-4.9945,-1.5625,340.32,,,,,,,,,,,,,,,,,
25.698,-60.513,54.863,0.027855,3.8913,-4.8974,-1.6846,340.32,,,,,,,,,,,,,,,,,
26.234,-62.584,54.852,0.027714,4.0266,-4.9129,-1.8202,340.32,,,,,,,,,,,,,,,,,
26.597,-64.561,54.841,0.027614,4.1192,-4.8821,-1.9513,340.32,,,,,,,,,,,,,,,,,
27.163,-66.458,54.831,0.027461,4.2648,-4.9026,-2.0907,340.32,,,,,,,,,,,,,,,,,
27.739,-68.294,54.821,0.027292,4.415,-4.9222,-2.2353,340.31,,,,,,,,,,,,,,,,,
27.599,-70.044,54.812,0.027347,4.3783,-4.7696,-2.3419,340.31,,,,,,,,,,,,,,,,,
27.725,-71.713,54.804,0.027336,4.4114,-4.6861,-2.4567,340.31,,,,,,,,,,,,,,,,,
27.165,-73.306,54.795,0.027632,4.2654,-4.4625,-2.5124,340.31,,,,,,,,,,,,,,,,,
27.144,-74.833,54.787,0.027756,4.26,-4.3689,-2.5948,340.31,,,,,,,,,,,,,,,,,
27.316,-76.317,54.779,0.027812,4.3045,-4.3216,-2.688,340.31,,,,,,,,,,,,,,,,,
27.511,-77.763,54.771,0.027869,4.3553,-4.2824,-2.7795,340.31,,,,,,,,,,,,,,,,,
27.774,-79.177,54.763,0.027895,4.4241,-4.2581,-2.876,340.31,,,,,,,,,,,,,,,,,
27.941,-80.562,54.755,0.027996,4.4681,-4.2221,-2.956,340.31,,,,,,,,,,,,,,,,,
27.851,-81.927,54.747,0.02833,4.4445,-4.1622,-2.9854,340.3,,,,,,,,,,,,,,,,,
27.773,-83.292,54.74,0.028739,4.4239,-4.1217,-2.9987,340.3,,,,,,,,,,,,,,,,,
27.991,-84.655,54.733,0.028928,4.4812,-4.1222,-3.0571,340.3,,,,,,,,,,,,,,,,,
28.087,-86.024,54.725,0.029312,4.5065,-4.1281,-3.0747,340.3,,,,,,,,,,,,,,,,,
28.323,-87.413,54.718,0.029594,4.569,-4.1523,-3.1147,340.3,,,,,,,,,,,,,,,,,
28.691,-88.804,54.711,0.029722,4.6669,-4.1826,-3.1869,340.3,,,,,,,,,,,,,,,,,
28.816,-90.227,54.704,0.030387,4.7004,-4.255,-3.1473,340.3,,,,,,,,,,,,,,,,,
29.074,-91.719,54.698,0.03099,4.7697,-4.3454,-3.1272,340.3,,,,,,,,,,,,,,,,,
29.435,-93.274,54.692,0.031534,4.867,-4.4504,-3.1235,340.3,,,,,,,,,,,,,,,,,
29.871,-94.896,54.686,0.032049,4.9855,-4.5669,-3.1298,340.3,,,,,,,,,,,,,,,,,
30.374,-96.586,54.68,0.03251,5.1232,-4.6875,-3.151,340.3,,,,,,,,,,,,,,,,,
30.929,-98.332,54.674,0.032894,5.2766,-4.8053,-3.1901,340.3,,,,,,,,,,,,,,,,,
31.543,-100.17,54.668,0.033692,5.4476,-5.0144,-3.1553,340.3,,,,,,,,,,,,,,,,,
